happiness_classification,norm_imports,norm_exports,fear,anger,surprise,sadness,disgust,joy,anticipation,year,country
not-happy,2.6174694863841026,0.23846976735567538,0.06890130353817504,0.024208566108007448,0.027932960893854747,0.035381750465549346,0.00931098696461825,0.08379888268156424,0.11359404096834265,2008,Benin
not-happy,5.6534320479564695,2.812561678069384,0.08159392789373814,0.04174573055028463,0.03225806451612903,0.04174573055028463,0.024667931688804556,0.08349146110056926,0.08918406072106262,2008,Egypt
not-happy,2.5641944349925083,0.9757519260798643,0.04229607250755287,0.030211480362537766,0.027190332326283987,0.045317220543806644,0.03625377643504532,0.13293051359516617,0.08761329305135952,2008,Uganda
not-happy,0.9274843254724643,0.3182988017513747,0.06989247311827956,0.05510752688172043,0.038978494623655914,0.04704301075268817,0.03494623655913978,0.0846774193548387,0.08064516129032258,2008,Nicaragua
not-happy,0.6053940503797923,2.2723570052941495,0.08588957055214724,0.06339468302658487,0.016359918200409,0.05112474437627812,0.024539877300613498,0.07770961145194274,0.07157464212678936,2008,Chad
happy,3.0338583101586707,3.117099367450797,0.08170515097690942,0.06394316163410302,0.03019538188277087,0.06216696269982238,0.046181172291296625,0.07282415630550622,0.08703374777975133,2008,Chile
happy,1.8867536072309665,1.9836242572191845,0.06451612903225806,0.03763440860215054,0.03225806451612903,0.01881720430107527,0.016129032258064516,0.08064516129032258,0.07795698924731183,2008,Finland
not-happy,1.4726361241870494,0.5410068679191764,0.0667779632721202,0.05175292153589316,0.03005008347245409,0.03171953255425709,0.01669449081803005,0.1018363939899833,0.10684474123539232,2008,Jordan
happy,3.52484337434432,3.8358662860428065,0.09423076923076923,0.06923076923076923,0.019230769230769232,0.046153846153846156,0.01730769230769231,0.07692307692307693,0.09423076923076923,2008,Sweden
not-happy,205.880950672447,241.99088066758486,0.07658643326039387,0.04814004376367615,0.045951859956236324,0.045951859956236324,0.0262582056892779,0.09409190371991247,0.10065645514223195,2008,China
not-happy,1.277369541185105,0.3006236373137978,0.060126582278481014,0.03481012658227848,0.02531645569620253,0.02531645569620253,0.00949367088607595,0.10126582278481013,0.11392405063291139,2008,Burkina Faso
happy,7.927116282766273,10.08043711265716,0.06297709923664122,0.04007633587786259,0.030534351145038167,0.04580152671755725,0.01717557251908397,0.11068702290076336,0.09351145038167939,2008,Malaysia
happy,0.42982373353613756,0.05522931046238736,0.09140767824497258,0.06398537477148081,0.03656307129798903,0.05850091407678245,0.038391224862888484,0.08957952468007313,0.07861060329067641,2008,Panama
not-happy,3.9660496812996096,0.3075032072885865,0.12672811059907835,0.0967741935483871,0.02304147465437788,0.08755760368663594,0.055299539170506916,0.052995391705069124,0.06451612903225806,2008,Afghanistan
not-happy,0.439957479730665,0.3450001151919398,0.06868131868131869,0.03296703296703297,0.03296703296703297,0.04120879120879121,0.024725274725274724,0.08791208791208792,0.08516483516483517,2008,Mongolia
not-happy,0.49589047515636586,0.08571112035820279,0.10288808664259928,0.048736462093862815,0.016245487364620937,0.03790613718411552,0.03790613718411552,0.07942238267148015,0.09205776173285199,2008,Burundi
not-happy,1.6994970249520314,0.27723936407330413,0.06045751633986928,0.03431372549019608,0.017973856209150325,0.027777777777777776,0.011437908496732025,0.09967320261437909,0.10457516339869281,2008,Niger
happy,1.4939856914722263,2.2309486653678703,0.07029177718832891,0.04509283819628647,0.026525198938992044,0.033156498673740056,0.01989389920424403,0.08753315649867374,0.09549071618037135,2008,Ireland
not-happy,1.6310016606319697,0.11636523733833705,0.0957683741648107,0.044543429844097995,0.0200445434298441,0.042316258351893093,0.028953229398663696,0.062360801781737196,0.08463251670378619,2008,Mali
